reviewId,userName,rating,review_txt,date
edeeb2f8-381a-48ac-ac30-9890eb46b8e8,Pengguna Google,5,jawaban di bawah ini 🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀mantap game nya,2025-04-17 05:15:51
ec530d0b-39cc-4f56-b06c-35eff8122e14,Pengguna Google,5,geme ini sangat keren,2025-04-17 05:14:41
e7c47203-558d-41b9-80a3-6e4af60c5c30,Pengguna Google,4,sangat seri walaupun biasanya kalo skornya udh banyak trs sempit muncul blok besar,2025-04-17 05:12:29
a6923ef5-c31c-4561-a1ea-202bd3e20a0e,Pengguna Google,5,sangat bagus,2025-04-17 05:11:23
cb92783c-7e44-44b2-a368-b93a68823c1f,Pengguna Google,5,kerenn,2025-04-17 05:09:10
000afa1c-98fe-4c83-850a-fa387966aef2,Pengguna Google,5,keren dan game nya seru bisa juga untuk lagi santai,2025-04-17 05:07:42
c0dab964-0dba-462e-bde2-5d0df89eb8c5,Pengguna Google,5,GG seru bgt ni game,2025-04-17 05:07:14
51840809-cb2e-4334-8a89-713c1490cce7,Pengguna Google,5,seruuu bangett,2025-04-17 05:06:20
3fe2381f-98b9-45fd-91f3-1b1a9a006b4d,Pengguna Google,5,seru bngt permainan nya gak ada iklan jadi gak terganggu jadi aku kasih 5 bintang deh trimaksih,2025-04-17 05:06:15
cc1cc653-fc57-4d87-a078-08518e1f4545,Pengguna Google,5,permainan ini sangat bagus,2025-04-17 05:06:02
05b02954-7577-42bb-bb49-d020e1f4f2f8,Pengguna Google,5,mantap game nya bagusssssss toppppp,2025-04-17 05:04:53
fb178ebb-ed33-4a12-85d7-eaaa97f02179,Pengguna Google,5,permainan seru banget sampai hampir 1 bumi mainan Block Blast!,2025-04-17 05:03:29
f7cffc41-92a1-45cc-ba74-ed425b7a58bd,Pengguna Google,5,game nya sangat bagus tetapi iklan nya yang sangat banyak tolong di perbaiki,2025-04-17 05:01:46
76bce9e9-dd8e-4b87-a3b5-22edda747888,Pengguna Google,5,bagusss,2025-04-17 05:00:05
41fa585c-b6bd-4b98-b97a-ba07a6f96ede,Pengguna Google,5,game ini sangat seruu,2025-04-17 04:58:55
c8e20e3e-67de-49a4-9655-b6978413c80d,Pengguna Google,5,واو اللعبة ممتعة حقًا ورائعة,2025-04-17 04:55:25
fed9663b-4933-498a-b37b-3a20cb264378,Pengguna Google,1,iklan teroossss,2025-04-17 04:55:00
196dee47-5350-4dca-a568-de2bf53ec31c,Pengguna Google,5,permainan ini seru saya kasih bintang 5,2025-04-17 04:54:02
d610d653-0085-45fe-a21d-b50f0ab18a9f,Pengguna Google,5,gem ini sangat mudah dan seru,2025-04-17 04:53:54
f1a77384-868c-466e-a1e8-f6b9e2416293,Pengguna Google,5,anday main ini dapet duit kya sudah saya,2025-04-17 04:53:41
9b6ec6f2-1f23-4140-83c9-57bf9a469fc7,Pengguna Google,5,menyenangkan,2025-04-17 04:52:16
fe1a1a95-f66d-4511-9b57-5304e61f4dcc,Pengguna Google,5,seru nya gak ngotak🫰🏻😭,2025-04-17 04:51:27
174e2d83-1720-4463-b157-0553acb13b64,Pengguna Google,5,mantapp menn,2025-04-17 04:51:24
299023cb-22d7-4511-8919-56bfc50fa63c,Pengguna Google,5,seru banget,2025-04-17 04:50:48
8ed7f27f-f6d6-4db3-af4d-2771bfedc0f8,Pengguna Google,5,game nya sangat seru sekali🎉🎉,2025-04-17 04:49:11
07b8340c-867b-4571-9421-2b689e4afe2e,Pengguna Google,5,game nya bagussss bgt,2025-04-17 04:49:04
45d6c329-1e56-43cb-aec5-b9892bbd7345,Pengguna Google,5,aku suka main ini sampai pagi seru makasi,2025-04-17 04:46:41
b97dc7d8-6d0b-41be-9f2c-04ea130c3c06,Pengguna Google,5,sru banget,2025-04-17 04:45:30
02ec41b8-2fac-45ec-af3a-59f69b5720b9,Pengguna Google,5,saya menyukai game ini great,2025-04-17 04:44:45
69ab7b25-6e2e-4ccd-acc2-6daa30fadadc,Pengguna Google,5,seruu,2025-04-17 04:44:23
5fa77b72-aef6-46e2-826e-95552ceee116,Pengguna Google,5,very good,2025-04-17 04:44:17
d5eaaf1a-7ed6-4aa5-9555-4d2c6614f3e9,Pengguna Google,5,gem ini sangat seru sekali kalo di mainin saat kita tabur,2025-04-17 04:43:23
f27180cf-3abd-49ec-8e52-ed38298c8c0e,Pengguna Google,5,game nya seru banget dan bagus,2025-04-17 04:43:21
c245d988-b4e3-4de8-a735-17a1ec1306ee,Pengguna Google,5,"Tidak diragukan lagi ,game ini sangat seru dan sangat menantang untuk tingi"" an score ,game offline terbaik 2025",2025-04-17 04:42:41
0987394f-0b8a-433b-a56e-4e948b0cc8b0,Pengguna Google,5,permainan ini sangat tidak membosankan dan ini gem nya bagus ga pakai date juga jadi aku kasi bintang 5 karna banyak iklannya tapi ga terlalu bnyk sih,2025-04-17 04:39:51
cdb4d087-a6b4-45b6-a5c1-d92fcef36dc0,Pengguna Google,5,game yg seru,2025-04-17 04:37:22
e4d2f3ee-a7dd-4982-9eef-4cb23c6ca2a3,Pengguna Google,5,bags sekali,2025-04-17 04:36:54
30530755-495e-4ec0-baa4-b85111fce522,Pengguna Google,1,"game gendeng, capek bet gw",2025-04-17 04:34:51
be2987e6-3494-4bd5-84d3-345a09c99646,Pengguna Google,5,seruuuu,2025-04-17 04:34:01
54da4fec-46b8-4cf2-ac0c-3a13dfa515e7,Pengguna Google,5,"Gemesnya banget,aku main game ini buat stress kuhilang,pokoknya geme ini baguss",2025-04-17 04:32:55
e8fc5d95-8796-461f-9788-14dd1515bcb5,Pengguna Google,5,baguss bgtt,2025-04-17 04:32:03
782c4c84-82b5-444e-a01e-340fe845db42,Pengguna Google,5,game nya sangat seruuu dan menagihh sekali,2025-04-17 04:31:44
a25cac28-ecb8-452a-b8e5-fff4640e976e,Pengguna Google,5,permainan nya sangat bagus dan bisa menghilang kan emosi,2025-04-17 04:31:27
718be1bf-20c1-47d8-bd1d-28dfb848defa,Pengguna Google,5,baguss🥰🥰,2025-04-17 04:31:13
06b1bced-576f-4bf8-bec2-31382e2f81b9,Pengguna Google,4,enak aja di mainin pas lagi gabut atau bosen.,2025-04-17 04:31:04
317e70d0-4008-4ffd-b941-79eab0bb9d38,Pengguna Google,5,paslah buat ngisi waktu gabot,2025-04-17 04:30:12
2d185b9d-6254-448d-b8a2-33be68fd3f3e,Pengguna Google,5,good 👍🏻,2025-04-17 04:29:45
a7799ff1-037c-433c-9948-64247c564f27,Pengguna Google,5,bole lah ilang nyin gbut,2025-04-17 04:29:35
1b85d551-867d-4287-82b9-feb169917a77,Pengguna Google,5,permainan ini sangat bagus aku sampay gk bisa berkata kata temen ku aja bada ikut ikut,2025-04-17 04:27:05
5464b13f-4cc9-45fa-b854-6084ea279535,Pengguna Google,5,game ini seru banget,2025-04-17 04:26:51
b8dbf115-a71f-48fe-970f-eb759d609ed9,Pengguna Google,5,bagus sih game nya tapi buat gw merasa pusing dan kayak mikirin sedang main itu,2025-04-17 04:26:18
5334f417-a36f-4710-8568-56a62cf1e621,Pengguna Google,5,sangat seru sekali,2025-04-17 04:25:19
549eca42-1edc-46f3-9341-4409eec97549,Pengguna Google,1,Penipuan,2025-04-17 04:23:05
1b247f99-e233-4028-aeaa-d8e09cf11872,Pengguna Google,5,bagus banget aku suka sekali,2025-04-17 04:20:34
7a9efe3b-1297-40d3-bd35-26eb90df1490,Pengguna Google,5,permainannya bagusss,2025-04-17 04:18:39
01cf79eb-345a-43f6-b2de-e96333750bf8,Pengguna Google,5,game ini sangat bagus tidak pakai internet,2025-04-17 04:17:18
8c2f10bd-7000-49e2-bc4b-234fbe6f67d7,Pengguna Google,5,bagus,2025-04-17 04:17:04
1ae2d605-694f-4789-ae3d-e3ad1db937da,Pengguna Google,5,bagus banget membuat gak bosen,2025-04-17 04:15:53
63a7a1bd-2fa7-4913-a33a-9b66bd9218cf,Pengguna Google,5,game nya bagus,2025-04-17 04:14:29
ffc25a39-c778-427b-a61d-5ffa88714b18,Pengguna Google,5,menag terus aku senang sekali 😊😆,2025-04-17 04:11:09
7563d862-a730-452b-9316-eeb0fe5681cd,Pengguna Google,5,terlalu bagus,2025-04-17 04:01:14
0f4a4379-37df-4b52-b04b-09611642da37,Pengguna Google,5,bugus bngt,2025-04-17 03:57:52
6776e353-86d9-4473-a5e1-c315a6d12d19,Pengguna Google,5,bagus mengasah otak,2025-04-17 03:55:18
85a5988e-41c4-4357-81ef-eb3f8cf732cc,Pengguna Google,4,goodd,2025-04-17 03:52:56
e3e83dee-d901-4ff8-92cf-ab0e2eaf34f6,Pengguna Google,2,game nya bagus tapi iklan ny banyak banget,2025-04-17 03:51:31
54440092-08b9-4d3c-b043-aeeb0c82bd79,Pengguna Google,5,game nya seru banget dan bikin candu bikin kecanduan banget 🤭,2025-04-17 03:51:12
b1d5264a-9b22-40be-a03f-54f96b500d13,Pengguna Google,5,Seru banget dan Juga Gampang dapat Poinnya Tolong dipertahankan Kebagusanya Dan Tolong Untuk Latar belakangNya bisa diganti Warnanya Terimakasih Hungry Studio Untuk Menciptakan Game Yang Bagusssssssssss Banget,2025-04-17 03:50:08
e7710d19-c015-491b-b0ca-0b30519e7b69,Pengguna Google,5,game kek gini aja top 1 jirr🗿,2025-04-17 03:49:59
ea7213f4-45fc-4409-a044-b8e6f39d3797,Pengguna Google,5,bagusss bangeettt,2025-04-17 03:48:06
45ad3e54-7be1-47d9-a082-bde14fa884e4,Pengguna Google,5,mantap,2025-04-17 03:47:50
8aa3ecfe-5c99-4e53-a67d-b053f89bce53,Pengguna Google,5,mainan nya bagus bangett,2025-04-17 03:47:38
d7093b43-2a3e-4849-a6de-f3829342d94d,Pengguna Google,5,tolong jangan ada iklan,2025-04-17 03:43:54
0c84d58d-6ad5-45fb-92bf-84c78bfeb287,Pengguna Google,5,gem nya enak dan mantap,2025-04-17 03:43:07
7efd04e3-8f31-46bc-93e4-9a0f99207a4b,Pengguna Google,5,sangat bagus,2025-04-17 03:39:38
65f1bb00-6c6e-404d-91a1-d32e20e66640,Pengguna Google,1,gane gj,2025-04-17 03:37:39
eb9acc73-3f30-4ff8-853a-276d3f35678c,Pengguna Google,5,sangat bagus,2025-04-17 03:37:19
00421bba-e151-4bb5-b452-21a724e253b9,Pengguna Google,5,"seru, menantang",2025-04-17 03:33:23
0e7ca4c9-a6f8-4934-8117-f3ad6d7588fd,Pengguna Google,5,bagus dan seru banget tapi aku kok setiap clear kok gak ada tulisan unblelidblenya sih?,2025-04-17 03:33:13
025cc290-96d2-4e53-80f8-aa2de38db839,Pengguna Google,5,game nya bagus cuma minus di iklan nya sih kalau sudah kalah sering lamgsung iklan,2025-04-17 03:32:38
192a923c-3a50-4604-867b-269fbe223638,Pengguna Google,5,seru banget permainannya,2025-04-17 03:31:54
5cd0c7a7-9e84-4397-ac2f-69225d714032,Pengguna Google,5,game nya seru aku dpt score banyak,2025-04-17 03:30:40
289e86c2-1f61-4f24-87a3-d9b033854500,Pengguna Google,5,Game nya bagus bangett 🫶🏻🫶🏻 seruu,2025-04-17 03:27:46
6aa8836e-9a2a-47b1-ad1f-6a44943a9f23,Pengguna Google,4,game nya bagus unflonifable,2025-04-17 03:27:14
28bfcf4f-3ef4-4f8b-a425-572010dc510e,Pengguna Google,4,bagus,2025-04-17 03:25:46
ce4b9e94-adb0-4e27-b6af-7eb5d6bd9762,Pengguna Google,5,keren,2025-04-17 03:24:11
34617b88-c668-4e46-be1f-62f8a91aa6e6,Pengguna Google,5,ok,2025-04-17 03:23:27
84159bc2-4eb9-4bbf-9f9a-31b668616615,Pengguna Google,4,seru,2025-04-17 03:16:36
b175dda4-e12b-49cf-8308-44e432af2ead,Pengguna Google,5,bagus anti bosen,2025-04-17 03:15:32
afcf2ed8-049a-47f6-aa49-62e2aeae31d9,Pengguna Google,5,👍,2025-04-17 03:15:29
9a53a20d-5e85-4b5e-b517-b591d70b491e,Pengguna Google,5,good,2025-04-17 03:13:31
b4af1bd7-3ee0-4190-920f-6e3838f8ede6,Pengguna Google,5,cocok untuk perjalanan jauh dan mengasah otak untuk mengisi blok nya dan tidak menguras paket karena ini game offline tunggu apa lagi downlod sekarang,2025-04-17 03:12:25
277e41f2-e8a4-4a88-b98a-9f711d09d3d4,Pengguna Google,5,bikin orang terpana🫩,2025-04-17 03:10:39
a6a9a228-d9dd-419b-bb19-a24aa499420f,Pengguna Google,5,"game ini sangat seru ,gw aja SCOR ya udh 70.000 ,Yang lain udh SCOR berapa !!",2025-04-17 03:09:25
74b445cc-5318-4cb0-8ec2-9faf0fb36550,Pengguna Google,3,"game ini bahaya jir lagi tidur,malah ngerasa kan nyusun puzel",2025-04-17 03:08:07
c1c69c4a-0831-4ee0-baab-22907d211ba9,Pengguna Google,5,kalau lagi puasa main ini enak sih iya gak,2025-04-17 03:02:28
90af5072-de3a-41c0-bf98-3dd9ca2f11c2,Pengguna Google,1,good game,2025-04-17 02:59:43
2ace9b26-3a29-42a3-9bb3-aad0fc9945dc,Pengguna Google,5,seru dan bagus banget,2025-04-17 02:57:57
24e4116c-fd63-41ce-8472-d4c9feff36ec,Pengguna Google,5,game yg joss,2025-04-17 02:55:46
ff5e07d3-a2f5-4b2d-a9ac-7e209ee0b90b,Pengguna Google,5,unbeliveable,2025-04-17 02:54:42
097c41da-0387-4de7-8ea9-7e2552bf7177,Pengguna Google,1,game keren,2025-04-17 02:52:51
adab34c8-dfd4-4c64-95e9-9e6d52c89d34,Pengguna Google,5,permainan nyy bagussss,2025-04-17 02:52:25
68e65704-1816-42be-9aaf-c37ca3f12f52,Pengguna Google,5,saya sangat menyukai sekali game ini dan bisa menghilankan bosan saat di luar ataupun di rumah,2025-04-17 02:51:53
e90e635c-0ee8-4012-86fc-cf8339b04f8f,Pengguna Google,5,bagus untuk melatih minda 🤭👍👍,2025-04-17 02:51:11
226941e3-4985-47f0-a40d-a6aec27ce330,Pengguna Google,5,cool,2025-04-17 02:50:27
5bf9f759-1f92-4fbe-9bca-67a1aeb261ad,Pengguna Google,3,"game nya asik,tolong buat developer tambah kan efek² warna-warni supaya lebih meriah",2025-04-17 02:50:14
78e0f0b1-f67e-499d-bfea-3a1cc7844cfd,Pengguna Google,5,seruuuu,2025-04-17 02:49:11
c5ae37cc-b52f-4299-a69f-7c9f76cee010,Pengguna Google,5,awkk sgtt sukaaa samaaaa gameee iniiii karena game nya seru bgtt dan lagi trend juga di tiktok banyak banget lewat fyppp jadi untuk game ini i love you ❤️❤️❤️ kok bisa ya ad orang yang buat gameee ini jadinya aku sukaaaa bgtttt sama game ini untuk yang buat game ini kamu hebat kamu bisa bikin game ini udahhh seruuu enak lagi di mainin.,2025-04-17 02:48:01
fc2ac822-0259-4fb1-b39b-e82d700ed376,Pengguna Google,5,keren game nya amazing game,2025-04-17 02:46:41
a42e046b-097b-48d4-ac76-88a4315238e0,Pengguna Google,5,bagus,2025-04-17 02:46:40
be175543-75f3-4a5d-9392-8dbf2d6abaec,Pengguna Google,5,bagus saya sangat suka,2025-04-17 02:46:28
8aa115c1-471b-4f75-be27-779dcfca3c87,Pengguna Google,5,saya suka dengan game ini,2025-04-17 02:46:24
fe05da62-c39c-454a-992c-8220e1366049,Pengguna Google,5,game nya seru,2025-04-17 02:46:08
80f85ea8-5389-4263-8691-d17652555d62,Pengguna Google,5,tidak membosan kan saya,2025-04-17 02:39:56
3fbccc27-dbc3-4f96-b864-28c3f2e3e8f4,Pengguna Google,1,menginstal nya lama banget padahal sinyal bagus,2025-04-17 02:35:39
d6dd394c-2e90-4edd-821a-6ffd27a7180a,Pengguna Google,5,game nya bagus,2025-04-17 02:35:27
07701cf5-817e-4c4c-b795-c46427da782e,Pengguna Google,3,josgandos tambah jenuh,2025-04-17 02:32:40
d8ff89ff-effe-435d-b906-4969925d0a6a,Pengguna Google,5,bagus nga pake internet,2025-04-17 02:28:22
db4dfb41-b83b-4295-9f01-01b9fd6664cd,Pengguna Google,5,seruu sekalii,2025-04-17 02:27:33
ffb4f84b-2663-4919-b0a3-02052e4c029b,Pengguna Google,5,permainan nya sangat enak sa bagus😎,2025-04-17 02:25:19
23b2123d-d512-457f-8617-a53d9fa212af,Pengguna Google,1,"game apa sih ini sampe adik sya mecahin kramik terus di susun terus bilang ""ampalibabel""",2025-04-17 02:25:14
14366617-88a1-4ceb-bad9-f1ae4cd8404d,Pengguna Google,5,MENYENANGKAN,2025-04-17 02:24:18
d4e11cbf-e741-40d6-a413-8131889bb20b,Pengguna Google,5,nice,2025-04-17 02:23:39
4f0a2e66-fde5-4180-9123-ef38c597916b,Pengguna Google,5,"selalu ketagihan buat main ini walaupun game ini sebenarnya sangat simple, tapi bisa menemani disaat lagi bosan👍🏻👍🏻",2025-04-17 02:23:02
2c1a98a2-6431-4595-91c4-9090d76e10c8,Pengguna Google,5,mantab gamenya buat gabut di rumah,2025-04-17 02:19:45
b8934e34-8dbe-4a98-aac2-ab24f3605450,Pengguna Google,5,game block blast sangat seru banget sumpah🤓🤓👍👍👍 game nya offline ga bikin bosen kalian cobain pasti seru banget,2025-04-17 02:18:26
b010baca-3c42-4c12-bfd4-92c69dce4ed5,Pengguna Google,5,SERU BANGETTTTTT ;),2025-04-17 02:14:17
cdbad532-d284-4de3-8a15-47fd36bde910,Pengguna Google,4,dia bagus tapi susah,2025-04-17 02:14:16
3625a3b3-ef6b-41e6-b196-fffe41deaa28,Pengguna Google,5,anjay seru Cok,2025-04-17 02:14:10
1dee3794-60aa-4aa1-bf6f-031928d73845,Pengguna Google,5,mantap buat ngilangin jenuh,2025-04-17 02:12:52
38d48200-2d3a-4597-9d06-5a9c324af1a5,Pengguna Google,1,kalo abis nonton iklan langsung kalah,2025-04-17 02:08:32
dca643ee-9a25-416e-afa1-141e31c0b5b2,Pengguna Google,5,👍👍👍👍👍,2025-04-17 02:08:30
5fc3a10c-1b41-40c7-8900-62c116251c3e,Pengguna Google,5,menyenangkan,2025-04-17 02:05:17
ea7bad17-0f9b-46aa-bf4d-130b16c84a1c,Pengguna Google,5,game nya sangat bagus menarik dan sangat menantang membuat saya ketagihan untuk memainkannya kelama kelamaan game ini semakin bagus dan kalian harus mencoba game nya pasti bakal ketagihan ditambah tidak menggunakan data,2025-04-17 02:05:07
e7f1e58b-fd34-4e5e-b053-8135a896b007,Pengguna Google,5,Pe baiwam,2025-04-17 02:00:04
e32fb26d-11b8-461f-a4d1-842684253458,Pengguna Google,5,baguss🎀🎀,2025-04-17 01:59:36
e8546479-3461-47ef-9c9a-3a44d0dc6be7,Pengguna Google,5,"tambahkan fitur leaderboard dan rank, tambahkan juga fitur add friend",2025-04-17 01:56:47
682b3f95-7dd3-4062-8937-207a727f3795,Pengguna Google,5,seru banget game nya,2025-04-17 01:53:49
1ffa9ef6-d332-4209-a6e2-22674961f3b5,Pengguna Google,5,jelek,2025-04-17 01:53:25
2ed2e365-9cc0-496b-85a4-2bf1894f9fe1,Pengguna Google,5,ok bnget gem nya seru,2025-04-17 01:53:01
325cd009-be6c-40ba-80cf-bf7a16d77f31,Pengguna Google,5,gemanya sangat bagus,2025-04-17 01:49:00
abd7ca86-5cb9-414c-8f3b-54ac3bbd74b4,Pengguna Google,5,game terbagus di dunia,2025-04-17 01:46:24
9b660a8a-097a-4cfc-bf4a-1fd9ee9b7eec,Pengguna Google,5,good game,2025-04-17 01:45:40
df8209d9-84d9-4798-b003-62c8dc10b89e,Pengguna Google,5,"game aapa Cok,seru TPI,hehe",2025-04-17 01:44:57
740e81a1-fbef-4cee-b21c-6648608c66bd,Pengguna Google,1,Terlalu Susah,2025-04-17 01:40:52
4673d7f1-0b82-4d9d-bdd7-9c8d0ab8394f,Pengguna Google,5,enak aja dimainin,2025-04-17 01:39:58
1708bf68-b424-4fbe-9c0a-70d718448e81,Pengguna Google,5,good,2025-04-17 01:37:33
155cd19d-f840-4715-845d-6b8affd0f2c8,Pengguna Google,5,"bagus, mana game nya offline lagii. topp",2025-04-17 01:33:52
ab5c0336-0f3b-4e9c-a60f-84262b2b0548,Pengguna Google,5,bgus,2025-04-17 01:26:50
6141b160-629f-4816-9b11-72ff2166e95a,Pengguna Google,5,beh bagus banget gua skor tertinggi 45302,2025-04-17 01:21:28
86bd23b6-8aa0-45e9-a3ba-38db71a86272,Pengguna Google,5,sang at baik,2025-04-17 01:20:49
f1f36547-3cec-45de-a002-9b4c11516329,Pengguna Google,5,Game Yang Sangat Ramah dan puqimak karena bug lama tidak bisa lagi!,2025-04-17 01:19:07
91a842ee-c882-492f-8a29-4d351f565f60,Pengguna Google,5,game ini bagus banget cokk,2025-04-17 01:14:17
70857169-2864-4110-a253-674bd51cbb9b,Pengguna Google,5,permainnan nya menyenangkan,2025-04-17 01:13:43
2cf3fb7d-8e90-43b0-9420-c0721fdba1bb,Pengguna Google,5,sangat bagus,2025-04-17 01:11:40
86f9cd8c-fc34-4f1f-9559-823ac0a69195,Pengguna Google,5,sangattttt - sangattttt bagus,2025-04-17 01:09:35
25c8f507-27db-45ce-9254-08eaca980c8f,Pengguna Google,5,sukaaa tapi tolong yha iklanya di kurangi,2025-04-17 01:08:30
fb9c5a73-b268-49f2-aa35-384ac289aaaa,Pengguna Google,5,hebat,2025-04-17 01:07:22
fea3a1f4-0085-4cb0-a1c0-161bf93ad8b6,Pengguna Google,5,seru banget nih geme bisa ngisi waktu luang habis belajar,2025-04-17 01:00:08
869ec1e1-a641-411a-b02c-ce729de6982b,Pengguna Google,5,"Gamenya bagus,tapi tambahin block block lain biar gk bosan liat block itu itu terus",2025-04-17 00:57:54
52c52188-6f31-4891-8ef3-6828dc18a66e,Pengguna Google,5,"Gamenya baguss,i like it:)",2025-04-17 00:55:48
4745503d-1518-46b2-852f-5166f2e35618,Pengguna Google,1,game kjelek,2025-04-17 00:55:35
66c9be7f-ecf0-469a-b721-e129735d814f,Pengguna Google,5,mantap tenan,2025-04-17 00:55:16
d7652616-6b97-47c4-98a8-ce451dca294a,Pengguna Google,5,permainan sederhana tapi mengasyikan dan menantang.. menyenangkan,2025-04-17 00:51:53
d73c4a0d-dea6-4638-9763-194f36541da0,Pengguna Google,5,bagus bikin otak pintar 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,2025-04-17 00:51:32
185a750c-d125-4d85-aa81-439ae05a314e,Pengguna Google,5,karna punya bius yang bikin kita kecanduan,2025-04-17 00:49:54
4027e233-16e0-49b9-8711-dd690055ab4c,Pengguna Google,5,bagus untuk mengasah otak dan berfikir sebelum mengambil langkah.,2025-04-17 00:45:42
c481cfc1-1df5-429e-b422-d1b64e3f6641,Pengguna Google,5,aku suka banget seru banget,2025-04-17 00:38:54
