Engagement_Score,Loyalty_Index,Purchase_Frequency,Support_Usage,Spending_Level,Cluster_Label
-6.921311505976512,-8.040247771873304,7.629507759923741,2.96447754285716,2.6856512676779145,1
-2.205955058994152,9.131793276404732,5.0568912532810355,1.0958348401268267,-7.58298346288617,2
-1.1323364681240795,9.241572445896278,4.866576368961396,1.6173264032813939,-6.690803406618589,2
-6.45306897247606,-8.360371175002246,7.888044458462681,3.165300139110324,3.826509395770418,1
-10.252675027062708,9.690631555276966,6.525276478514936,-6.113531426822764,-6.124859509658585,0
-10.210518932153967,9.292262211310128,6.391096941153453,-5.1941514271194,-6.085795108416125,0
-6.656327990950202,-9.436582431195218,7.538597095235416,1.289298473518247,4.169749675755127,1
-7.198354837352486,-7.976025843453543,7.2917359505409856,2.5831023297244964,4.259818522655724,1
-1.888581564244015,9.591186184780703,5.329295674027078,1.5990342507612478,-6.2594496694839235,2
-7.499991337323087,-8.584787457831466,7.775955486406131,2.456113977102279,3.4346348755511897,1
-8.638624551282115,10.148086215955766,6.731470192732823,-4.757907758224059,-4.981784995957575,0
-2.8407850870609535,9.592596319427539,5.224013304740176,2.8047116767153915,-6.274465421241969,2
-2.399674764923145,9.390458977152,4.473646976060647,2.2444080900317007,-7.605155909441178,2
-3.687616917835296,7.974561937210944,5.780551274988666,2.917329467480283,-7.225093844105694,2
-2.984915786096141,9.472349037032007,5.344391735263694,2.260287872430674,-7.746565584929826,2
-2.3569735913576624,8.475933171699452,4.299899681456436,2.480673458486767,-6.431878067492131,2
-9.29870306922639,9.196514999690237,5.947544140803499,-5.183256535580168,-6.140711705565692,0
-2.6915162843113065,9.15968633984819,5.868318188906244,2.042086564869069,-5.9488694783114875,2
-7.957306527106682,-9.569593496549519,6.903577268438263,3.1706479426883685,3.9036033041482012,1
-10.079935162459064,10.162642137132508,6.218806170122625,-7.0362685404783845,-6.441657841643328,0
-9.01780395447981,9.078375271311108,6.4007034218143835,-6.030100237496809,-6.216422527739953,0
-9.281174167166894,8.282879960836546,7.37087000614335,-6.891410172733888,-5.681951098298395,0
-7.572252191537032,-9.50175104188777,7.830548755884998,3.002921811583339,4.694852825294762,1
-6.782889197108658,-8.914612005507678,8.010315447047631,1.848495561807237,4.89943803219958,1
-3.6049091327027765,9.642697173670152,4.648267925809696,1.2159402700109312,-6.584987565084056,2
-7.224751075638944,-9.22672011753693,6.953018301360514,1.3349537136033227,4.70132366637872,1
-7.577846783024627,-8.290506165848253,7.554769021657932,1.894445993703979,3.5049703163986856,1
-9.476883639834414,8.516323347658798,7.370576232744466,-5.205069440705859,-5.547771755963114,0
-6.936614464113526,-8.814568465804728,8.042831040868752,1.4766750863467277,4.528497119919551,1
-2.9903431457227247,7.5413020034339535,4.5030620183571735,2.8364655116132655,-7.413779843180462,2
-7.207504989202806,-8.326953942964323,6.173824286739136,1.4045855257466995,4.243731596712439,1
-6.599787377579289,-8.076657322581855,7.113600673504941,1.6355684757295816,4.325726711092629,1
-8.830903836039813,9.293304777201437,6.33655479069035,-6.113466837144671,-5.742865682478251,0
-5.554477317734195,-9.155493735178656,8.464892799711086,3.258713595100927,4.97928054868696,1
-2.5272841847652607,8.67366265766711,3.725166064256597,2.1177246823144134,-6.72009541231567,2
-9.250267411141516,9.531525688048673,6.781318956093023,-5.500841222802048,-7.138856111038836,0
-6.339506398754677,-7.9572263935047705,7.552557762406799,1.9398299006905892,4.309220643704408,1
-9.739683951106318,9.931102491447982,6.482452403888037,-5.937305464088682,-7.339005417008146,0
-2.325518909649753,10.120641573707493,5.109501199389212,2.1980785309404243,-8.044429293994384,2
-9.422930333353712,8.152376825049675,6.484038331558038,-5.971882388297793,-6.146562934724275,0
-1.9390433067316246,9.777200616790685,3.7748917483216133,2.4691914685696204,-7.373604832705896,2
-9.401811679675612,7.671719823187796,6.314618938273666,-6.17019623246733,-6.956326013208563,0
-8.87419664063589,9.573478461557848,6.147988424152838,-6.161226647365806,-6.236312298066382,0
-9.459563101856618,10.443314016073911,6.109867156654413,-7.452857265014285,-6.6412373251716,0
-5.943777817325774,-8.31340523145048,7.604788039166809,1.41384723495461,4.328772607655756,1
-6.862404438515109,-9.546412719313091,7.369172865987621,2.164503214391374,4.799030560128306,1
-7.682941333596897,-7.779082228552102,7.3230095557566806,2.517064610017392,3.5869594409741494,1
-6.599727972499018,-9.865643172709447,6.9597305643560485,1.3661650234708826,5.248865331426605,1
-10.055095253426213,8.68471856230462,6.9086323665173515,-5.860948439890502,-5.86851321718793,0
-7.339420691382095,-8.255857024069725,7.0161736071893746,1.5642163611300002,4.725725502945427,1
-8.205361626980483,-9.116758132394002,7.041314290752984,2.2926649361136073,3.846453759811962,1
-6.89528550914135,-9.309574952629605,6.4454612218878164,2.3602484353584767,4.525231665929167,1
-7.121362649324658,-9.571210042910005,6.557792305638013,1.1810891374754497,4.045290118316469,1
-8.150412606073017,-8.844471395326345,7.097082337066613,1.915512385564608,4.3489975011222475,1
-5.687425654418695,-7.6073831635438784,6.812102041073503,1.8590076082806326,4.9014568641913865,1
-2.3598953758019228,8.672134212501467,5.329524412427849,2.7078032560224745,-6.901760562992613,2
-10.555734936502521,10.934434334059633,6.594864839205244,-7.5216375474986075,-5.490783334471556,0
-7.47536340133572,-9.340044839531759,7.034237348895884,2.326599690393508,4.615370696512935,1
-9.623524805841539,8.568329332546748,6.309924787973584,-5.247960205695415,-5.250875279719899,0
-7.524216221413921,-8.130316169018426,7.449515831947001,2.8165950024967206,4.37969834241707,1
-7.032109838167993,-8.233038543609673,6.953293042602553,2.570544679366276,4.567280587743186,1
-10.021982025880316,9.610535379241755,6.100965472164531,-5.409910156199689,-6.004568168004852,0
-7.838100589426408,-8.394147559379094,7.851748169331449,2.394303228204627,3.6351018139336664,1
-3.4569008733051136,8.39115234457679,5.415336460830351,2.3271725406034145,-5.35539253254241,2
-2.707299423817315,8.965671826155042,4.6264575191010975,1.9677898884824883,-7.448084618187676,2
-9.104005304696393,9.688528822429175,6.385644750840768,-5.237539137283561,-5.990865009673572,0
-8.579554858214046,9.35904760963919,7.397316593228862,-5.739468193371598,-5.801054188133888,0
-2.506869253044506,9.987591079520234,3.897966634420098,2.3784756825486033,-6.596509788332665,2
-7.326051413342803,-8.277932422743739,7.638233376255209,1.8578904465727175,3.8268582084617173,1
-2.2263337031558463,9.648495897967203,4.759155589231414,2.9521127265335854,-6.506459704579944,2
-7.1503288419222075,-9.279431893760037,7.2304005677786485,2.4941380466936565,4.571466850019131,1
-6.701640430141577,-8.603537096909688,7.162718269995489,1.497838097146572,3.903492373366384,1
-2.3729173258366814,9.066324584982635,4.970038954520661,1.756280360594218,-6.7455117564654365,2
-8.442055809859596,9.047072644376485,7.680274316189974,-4.6267489648588,-6.824601227837834,0
-9.467610761097042,10.919601228006968,6.215394036042829,-5.7753296389330435,-7.434666117727572,0
-8.473939601207286,9.437713197137366,7.283962770217709,-4.650214684856943,-6.638814020770934,0
-6.143561890235673,-9.885769305381968,6.617785364096211,1.652858834681242,5.388045837345787,1
-9.103725765552657,8.791996733098022,7.057550054766134,-5.736298341002335,-5.916203453311893,0
-1.4252878966555445,8.803859861424224,5.269875336698442,2.176504642871845,-7.0801090602271755,2
-8.907722683736575,8.841158356295594,6.846855787010525,-5.391121265796018,-7.170083059592555,0
-9.17412835722879,9.891218316748777,6.466824055126083,-6.502150920308727,-5.463792238222321,0
-3.153104728738032,9.426263043366017,4.549187464254043,1.988048864717896,-7.410200592944261,2
-1.7652355386795957,9.014718672359907,5.222731955117825,2.379079616809326,-7.53882016902452,2
-7.315434288660972,-8.357871646613109,6.778353382717845,1.6552360424848636,3.291737443497632,1
-8.998719965816521,9.931845179488276,6.317688056154076,-5.230508869280182,-5.744422658966974,0
-1.908638015535349,9.148267531929644,5.229967973555215,2.5936356782428924,-6.524405095659282,2
-2.922079860343704,10.473867922611374,4.2846103203142825,3.0357823741795684,-7.243398785228818,2
-10.257501352531522,8.671084494008785,5.849691865553213,-5.993476507424716,-7.004381195060504,0
-10.464283764872578,8.778729089374222,5.277986834560507,-5.617177505323755,-5.232518828408798,0
-2.7931633143596963,9.333179941086316,5.740770922980123,1.5321258937643174,-5.879419567937028,2
-6.87343003764554,-8.520612490039174,7.837267762876634,1.7003658645774589,4.282268053131601,1
-9.470161232639724,9.431730610963886,6.135142143581469,-5.064091977420555,-6.829481751823184,0
-1.8224338538226963,9.140114107716741,5.196705878831517,2.298866694703138,-5.997877668734739,2
-7.014798885954003,-8.245498167868005,9.431728703337978,2.225456484737705,4.523880151548042,1
-7.77192157441989,-8.693913863259684,6.648674996980076,1.0968505125309744,4.156850874692068,1
-7.70702260437581,-8.850260432947294,6.549898300764793,2.380757956181508,4.138957092886017,1
-6.857733145383549,-9.38061098369734,7.4356229991552745,1.1405292524604014,4.390849752600841,1
-7.297057259809616,-7.992671778897906,7.947818498136596,1.950911519994205,3.774215699168043,1
-2.610589521945655,9.475474980979241,4.685936606426535,1.1425157913256703,-6.769347567355212,2
-6.691779330001562,-9.984790018039295,7.086586527862446,2.0303373126965787,4.077106891183002,1
-6.581769702461229,-8.541245034608426,6.950638872670017,3.289811809441857,3.990338487874713,1
-7.268102973432522,-9.51241078804826,7.114888778580121,2.660810606621348,5.43048256520623,1
-2.544818093791593,9.799768113376288,3.5185970012586187,2.2224547748444814,-7.413853426107317,2
-9.71840375934024,9.24001047539324,6.6713428742733445,-3.9954111746783036,-6.727421956255761,0
-6.884453832432435,-8.729321033342654,7.882198682111406,1.9068666762611293,4.444564488841807,1
-8.512917315488483,10.241616450425957,6.562800801867338,-6.138909444985962,-7.420088787763411,0
-2.9535358900549844,7.5176737277646435,5.3276984814062,1.8013400818366998,-7.559528288674507,2
-9.45660074438634,9.516499549630565,7.285659439060135,-5.6324828278219,-4.882349719660386,0
-2.906825886170508,7.7964818075545725,5.0980334966000145,2.7274056579541877,-7.790696557530114,2
-2.632872327404335,9.470479253408236,4.531988857400077,2.070238831501487,-6.779404990715457,2
-1.9900784582519848,9.114283140432715,4.97953042587463,2.3925778559485353,-6.498359574162656,2
-2.448707169700319,8.036530336612525,4.970997029413802,3.176514111324704,-6.44907224327544,2
-3.7867938537542836,8.360145080086872,4.55452977904423,2.8819984514373735,-6.63322243989939,2
-1.8828903577491483,9.001478946894874,5.251744752541074,0.5519549598294369,-6.404634667495155,2
-5.2499377726726415,-9.99171626911971,7.448182442893845,2.3136677829538876,4.178145287297568,1
-6.8135427143287455,-10.414782644455391,7.606314417788454,2.3008650229591545,4.101976681088195,1
-9.878057822420987,9.802736118741961,6.08964185792342,-5.9212521791451564,-7.034409341185702,0
-2.815616791158609,9.69880405756477,5.8656943173374945,2.1473176233409514,-7.43550740209594,2
-2.1814334573181506,8.564069511073235,3.892120427867443,0.8406505421358565,-7.237477702307261,2
-6.892224855060206,-8.164421588675001,8.37873861767162,3.1187653995324527,3.392374183710064,1
-8.520543169842945,9.21640161891619,6.548415647451563,-4.672382937869299,-6.658756434037305,0
-9.080137529082593,9.439738715017212,6.914508564241721,-6.174680227059994,-6.3749122416113115,0
-9.044656568776848,9.72061696055979,6.991340444988118,-5.383900589240268,-6.52824433417286,0
-3.012921165313152,9.744467445807114,4.410751229590687,2.8766443565863833,-5.5665277994936755,2
-9.305783657064257,9.972172223063955,7.045170148274183,-5.888209379551256,-5.956037558209438,0
-2.9251097193946016,7.9128915484811,5.342626309821028,2.9245575796721717,-6.411887154807041,2
-9.562012625472766,8.921331641738764,6.426065607216657,-6.160345423519456,-5.944570125375738,0
-3.8117171199309965,8.722257430572672,5.440546220746583,2.5620981099787805,-6.681206856912911,2
-9.399033194720502,9.338993883207637,7.15371226607207,-5.9354163510564595,-6.002163594888661,0
-6.736380960754408,-7.701133411264708,7.187511058278002,0.9843568164081,4.29016869761926,1
-2.179896093241673,10.425349231581555,4.308652667130262,2.197471970941734,-6.36868139900356,2
-2.792909298839578,9.731872005688544,4.433286115166103,2.05646893357142,-7.8080804681727605,2
-5.7153859883163936,-8.78290026700077,7.420850665846437,1.4436021428704144,3.907325555886441,1
-7.538101060636556,-8.380490547192878,7.996619410691192,1.904346596697577,3.8476272981509574,1
-8.494473426086733,-8.765574906576793,7.640600050592929,1.4372637996119282,4.327807732540607,1
-7.635732358255525,-9.080861730861121,6.693460773818702,1.7476688660408848,4.068289973458653,1
-2.9435425365453143,8.473464299292974,4.395877604805035,1.7147801322884364,-6.395818144506312,2
-9.167445283793642,8.839951652875756,7.449502955735789,-5.6672931617706785,-5.466485944076293,0
-9.103885627794165,10.261015575392165,6.9804541962220945,-5.061336859226968,-6.069077427761916,0
-2.7006995718143068,8.250055687763052,4.8408916137093625,1.6781269746662957,-7.170947614334969,2
-6.916160933703815,-9.668603875169467,8.059050344433226,0.7563555331024958,3.991684570702293,1
-6.4619113315220575,-8.578051713624605,6.4188450487451885,2.926040176102308,4.365394513720341,1
-8.284846941148654,8.971466943171105,8.110291931673569,-5.674044097996729,-7.543854054138474,0
-7.08567093773859,-8.399874959939774,8.198013494197724,1.1079850523957329,3.9545417044769846,1
-10.35246951470542,8.982119226232028,5.556042690523151,-6.020332813722683,-6.359227834568859,0
-9.517625273651207,9.906348378552583,6.462904406860284,-6.489297177998287,-7.278536938268307,0
-2.526507455133311,9.812381741411158,4.830838158764224,2.630521284105318,-6.513320589735862,2
-9.673111069562932,9.544751643725144,7.249978646572268,-6.325975491854038,-6.2568258927952884,0
-6.789476139125584,-9.182245241117341,8.01743976708676,1.924123762413764,3.95147290661738,1
-9.656648229316676,10.09218896896976,6.407944936266692,-6.698750903568984,-7.020082984214034,0
-6.1472554372407755,-9.263026523576372,6.813442393868132,2.160880632081268,4.346384342871297,1
-2.7465578470001746,10.357298025260839,4.076506347446781,1.4146385377188153,-5.963169559023161,2
-9.597010671371043,9.224134373050731,7.399472597081889,-6.456961167879511,-7.149490477551553,0
-10.346379228932655,10.690733488103097,6.362732734374354,-6.230847096455017,-5.669626763197627,0
-1.3915497276383928,8.579228095613814,4.759887746931151,1.079681833201255,-6.823152630477704,2
-3.325230415703311,8.42562389982848,4.141698517037577,2.7797606087330564,-6.103671624993179,2
-2.789245109397778,8.363739876031296,4.713518133211065,1.8838013070008996,-6.5744325085833655,2
-7.037598221924079,-8.657852130447326,7.2966818792495705,2.49833735592951,3.9449917080031036,1
-9.277884586576246,10.150751114047974,6.306791246850393,-6.123084351786982,-6.056679897040499,0
-1.3985651169428905,8.85726553190882,4.536867789806532,2.23911254279186,-6.882510302947643,2
-2.518313500314744,9.5321462639007,4.162014727592354,2.038477062066204,-7.550806048070554,2
-7.692954588851312,-8.38803013712057,7.215057859856248,1.206765368507207,3.318247287657951,1
-9.445073117070304,9.72583168577818,6.357148903770096,-5.34537150981039,-6.71377847537044,0
-2.022990613730964,8.852501153020205,5.304057696009687,2.357881681387374,-5.5947973200446235,2
-3.089326538631161,9.723224010327577,4.316239975307718,0.8328758603300879,-7.484423734472364,2
-6.508035162701785,-9.79165570851904,7.563036145627579,2.0088545658252546,4.528891652399717,1
-2.4043069617674835,9.113079221413463,4.406237910409982,2.9277126268834426,-7.541441264433569,2
-7.770058584014672,-8.62845659609084,8.655811288411417,1.9173832534581667,4.038907262121806,1
-3.31654766311573,10.033141871998561,4.120835979925425,2.913847362658615,-7.395327215031376,2
-6.269118436540567,-9.195895783305751,7.306407040632856,1.2383440709903901,4.804449943647759,1
-7.481248843680428,-8.622494001549864,8.484629416676986,1.544775783363975,4.616028699479435,1
-6.959795958557432,-9.114328995103094,7.79485070743752,2.372308404709088,3.965169327937945,1
-10.743066441263132,9.762946372383604,6.5398009118929625,-6.6562945131403115,-7.0121593646203015,0
-9.868690700213111,8.838997176721838,7.364942205166214,-5.82616429708587,-6.432642909018367,0
-1.2748345040563442,8.490009355453608,5.217486977159881,1.4679734160837716,-6.799954502105031,2
-9.49013763541896,9.058338954259156,6.72909977620124,-6.618473771036909,-6.790744915489412,0
-6.573649640119599,-9.234050479993876,7.523006974147968,2.8247534598078095,4.0086279913978515,1
-9.254907812369444,7.553731047070529,6.466442678848842,-5.853001256179471,-6.396154921389483,0
-7.6903002791748625,-8.686372583275634,7.580816448274705,2.1289709687068763,3.7504716740095008,1
-7.947230754792678,-8.15032439575892,7.882410211490495,2.1894384484804044,4.221458680393737,1
-2.8768144105793154,9.645423162557684,4.030917952442317,1.5164578530520467,-7.108541674666213,2
-10.00784929952661,9.05551023901542,5.2167127912542615,-6.74052620600321,-6.716325403547538,0
-2.112763586374501,7.756280709056444,5.158153930969899,1.4377744498276641,-6.638374236229506,2
-7.177291538837996,-9.548543161857687,8.55665549660851,2.0578878941158023,4.606123563650867,1
-3.050158070674094,8.077202011361038,5.8409210977461825,1.9099345286783362,-5.811129663371284,2
-6.642229410298639,-8.261507863806054,7.356643967775812,1.6647557703763476,3.9630338686552444,1
-10.032722891721011,9.24582869415447,6.029654193050648,-6.717580323798259,-5.960147866456131,0
-10.097568438706256,8.812985070279423,6.368570085689142,-5.252516849483286,-6.482979242369101,0
-2.148442845826569,8.167806312022087,4.858343962773703,0.6624740429096467,-6.715509928466211,2
-9.882218567963053,10.98105864884498,6.803935227231769,-5.457128395051345,-7.244699971853496,0
-9.162245466455927,9.345650492345541,5.792437753741265,-5.8604782385234016,-6.932700390164028,0
-9.547357973100913,9.580074715081395,6.442084447496639,-6.36325954731258,-6.091596946850181,0
-1.6043902587788843,8.702022736963055,4.631066987592977,0.8922678860358861,-7.278149797519009,2
-9.844438454686374,9.07938974900891,8.104480886397601,-6.517725195904277,-6.839082702226367,0
-7.621378292549658,-9.553574715381501,8.279395549404724,1.5614153987682626,4.620525940287132,1
-10.56372162684314,10.051377383834819,6.139379794088089,-5.920376702542618,-5.572967733518463,0
-8.60465574906118,8.98697196396939,6.506524789588828,-5.7483670277266565,-6.245084904762634,0
-1.8454001601556844,9.477269017779124,4.205875386757361,3.433478530982182,-7.941773104156406,2
-1.6337842140776169,9.818529980266852,5.162148338072885,3.224416057196021,-6.616932931405127,2
-1.516509458700964,9.319703140639106,5.332215316951196,1.4568417404115548,-7.271833423400105,2
-6.956685300466238,-8.948875343948439,8.047174447938557,2.0297100488556055,4.353455772077694,1
-7.074438937804581,-7.76500786006557,6.371606329304117,1.0827189570560778,4.630362447549131,1
-2.5549961030772117,8.453354112570299,4.5060369491536765,2.6873714883063533,-6.257150529045886,2
-2.327591486998966,8.841121310197403,5.0455417938050005,2.4693032158307573,-7.034013710862076,2
-1.4297590826385584,8.806335379227031,4.470890406875143,2.358195231055528,-5.749226508609356,2
-5.355124957371855,-8.54521444897905,7.180604091338137,2.116087853553736,4.3623975177968735,1
-9.672888235271452,8.617902800899754,7.3599894324599795,-4.784749076777909,-5.76672720429299,0
-9.443874148409883,10.14260874232589,5.436623453829487,-5.541639729528832,-6.161680220197873,0
-2.214052212596406,8.370452990423965,4.38698691471719,0.043535364386450226,-6.545124898530967,2
-1.4907383142506883,8.605756385493581,4.721561480306874,0.40076710813210026,-7.048708619563304,2
-7.2112352239874244,-9.175598311881574,7.847766206353502,1.983553507672523,4.14093000106217,1
-7.5931387165695785,-8.584083950531204,7.512896313995733,2.2182794122182514,3.9522305746568342,1
-1.363546431676654,9.500219721194991,4.509836927585557,2.4887579586145154,-6.599597450748161,2
-2.6494206300778256,8.10212647966153,5.208729468689755,2.107820008707202,-6.578552490484685,2
-2.227213498853619,9.8219579793373,4.164429589128319,2.0718712379668354,-7.014690433959172,2
-3.612936651746012,9.186086126118527,5.390629194142913,2.7989701791470485,-5.765140865573832,2
-9.948892502539856,9.077705928809744,7.338871505132439,-6.020921490506789,-6.095766764311013,0
-9.397605539569009,9.734175587405376,6.968974799588461,-5.438297820117277,-6.582391699265407,0
-6.770540123076709,-9.512969854080174,6.272469365424773,2.6995998830302437,4.191954671886812,1
-6.784247511608818,-8.21508691014927,6.60588789501312,1.2453808438884573,3.932194799620162,1
-1.876538630068794,8.698588716069828,3.4613033228867334,1.6782329887818812,-6.672660190223499,2
-7.40030000562845,-10.206919915237666,6.571720923889474,2.5132309847915653,3.130529218593235,1
-5.722654752544805,-8.494652939310235,7.636926093782015,1.4392600624011422,3.399326009888741,1
-7.178057565519897,-8.171495601377256,7.641092710717392,2.0086318565971246,4.647228522758205,1
-3.6476238125459446,9.7826105852048,4.270798629565303,3.239960268910483,-6.467518083491687,2
-9.647376398925884,10.618477072981543,6.954466374329152,-5.618105047893435,-5.516323452288191,0
-9.668607725092247,8.227548103463713,7.065897880845063,-5.648327376485744,-5.455365129262612,0
-7.257603304948966,-9.021505942069155,7.214313874109,1.7063224671262556,4.197365350528434,1
-2.1919328160374185,8.944162251178593,3.8155453656749594,2.5535334689777436,-6.035289184321089,2
-2.6869580891580793,8.050459924832813,5.107419256816266,2.6032360416060807,-7.397997924003754,2
-9.925599951543532,8.924334290590892,6.722337912637478,-4.647292034196857,-6.35994235699928,0
-9.133891995358622,9.48401078848802,6.9182765075096615,-5.534237358279406,-6.281642673318369,0
-7.4088858334899514,-8.489131473985706,7.617141906663965,2.696636208966925,3.466654173904374,1
-7.147318270273877,-8.519249317547636,6.2553968136091465,3.0079357793029553,3.5856535599876427,1
-9.193137028834702,9.143292453581832,6.036452178067357,-6.201887610265698,-7.013760517960481,0
-1.906983196385549,8.832195950284278,4.520212606695268,2.2345224339558354,-6.667927005259698,2
-6.371660165385887,-9.101218660008483,7.670222288682658,2.6723650168729067,4.275239994128102,1
-2.4839171740075927,9.323039522612644,5.362659879773597,2.483982242701038,-7.251845424672601,2
-9.371209767977287,10.027964720221993,5.854750204427885,-5.542761571568393,-6.991250373786598,0
-7.2285746734873175,-8.75691648456186,7.581729818401338,2.618656909340957,4.0243123212451835,1
-10.375608591997189,10.526474753328793,6.78237432069213,-5.357921439558556,-7.262795604195205,0
-7.151063985224194,-8.484131781971003,7.746443764576945,3.7779946379751514,3.4375026386964223,1
-9.534498154111306,9.894208655904634,5.953343552390005,-6.462679254296052,-6.411536091786293,0
-6.036678407239387,-8.238342115275719,8.224503686676687,2.146969344099906,4.035943295240688,1
-6.608672903301724,-8.70016436868297,7.113660414149889,3.2537935921423147,4.531895811041706,1
-1.6042491811417492,8.655867268875832,4.347274451660702,2.24903803437092,-6.984519409529596,2
-6.961678368110551,-8.367600833091272,6.678108660545255,3.4234669068102286,3.3819639908674923,1
-3.028221158862146,9.050955493818755,4.936249959424334,2.5500226951612577,-7.974461619291714,2
-9.653895332032414,9.623228729446947,7.5715147883407035,-6.468033996984257,-6.015366706066554,0
