reviewId,userName,rating,review_txt,date
5c0337d6-b9e9-4f6b-b061-70c02bdc9a8f,Pengguna Google,1,sangat tidak nyaman,2025-04-17 11:22:30
2d147ef5-5a70-4def-bac8-130dfdac1f79,Pengguna Google,5,game nya seru buat kolo orang lagi gabut jadi seneng udah makasih udah baca,2025-04-17 11:21:19
79406698-bc52-4881-8e39-1671a1759a72,Pengguna Google,5,bagus,2025-04-17 11:20:49
58b5089f-31b9-434c-9189-e004fe29151b,Pengguna Google,5,sangat seruuu,2025-04-17 11:19:32
4a9a23a8-3a27-4d14-8cb9-ebf37b91a6c7,Pengguna Google,2,game nya sangat bagus cocok dimainin ketika lagi gabut atau nongkrong bareng temen,2025-04-17 11:18:53
47f429df-23f6-4a1b-8b20-4d2d4c632f4f,Pengguna Google,3,banyak banget ter update,2025-04-17 11:18:28
47abe4cd-cbcd-49e7-b6e4-a92947fbc42a,Pengguna Google,5,"seruu,gak bikin bosan",2025-04-17 11:18:20
f0ffe292-b39f-496d-9d2c-0346aefb78ac,Pengguna Google,1,gak seru,2025-04-17 11:17:35
b2263e9d-9acd-4cb4-9ec0-8e6364a20087,Pengguna Google,5,y y y y bagus,2025-04-17 11:16:19
f2f1e540-71ec-4afe-a889-7f4f7f722f71,Pengguna Google,5,mantaaap,2025-04-17 11:16:15
f31594fc-6459-4a95-832c-1826e5e09371,Pengguna Google,5,sangat bagus,2025-04-17 11:16:01
686bffb5-d824-4d23-ab76-484023f93ef7,Pengguna Google,5,game nya bagus bisa buat hari gabut saya jadi berwarna saya suka,2025-04-17 11:15:26
1d77ce29-3bf0-4e72-b86e-afaa6b850dc4,Pengguna Google,5,seru,2025-04-17 11:15:05
44222982-71e9-417a-a1fd-4fb2386ec7f4,Pengguna Google,4,seru banget game nya,2025-04-17 11:13:43
d252bf18-99ac-4bd6-b76e-37063f842e17,Pengguna Google,5,bagus banget 🤩🤩🤩🤩,2025-04-17 11:13:18
85bb8bb7-bd3b-450f-8d30-1e7e12d48061,Pengguna Google,5,mantul,2025-04-17 11:12:16
6af0c471-9f80-470c-bf90-c37b8288b358,Pengguna Google,5,sangat cocok untuk dimainkan,2025-04-17 11:11:30
89059370-6232-4af5-9e0a-d8c9f582e55f,Pengguna Google,5,game nya seru,2025-04-17 11:10:05
3b461aec-fbd2-43b0-bf3a-75be4aeb4660,Pengguna Google,5,"kalo lagi gabut main ini jadi seru aku udah download di hp ibu,aku,nenek🤓👍🏻👍🏻",2025-04-17 11:09:04
83d08b72-3c55-4c60-9c66-204d7e8b3692,Pengguna Google,5,game nya seruuu,2025-04-17 11:07:20
fdae5e5b-3fe4-4ff4-93f4-f5e883ed48fc,Pengguna Google,5,permainan ini sanggat bagus sekali dan super enaken pokoknya kalian harus donlot,2025-04-17 11:06:25
806285c4-191a-4c5c-9933-026725b00ce1,Pengguna Google,5,game nya keren banget bisa banyak banyakan sekor,2025-04-17 11:05:39
894b16e8-2ae0-460e-9e0d-3bc1a53b208c,Pengguna Google,5,baik,2025-04-17 11:04:17
1bda529b-9897-4c00-a449-8093379afd43,Pengguna Google,4,bagus,2025-04-17 11:04:13
c650de8a-91c8-4072-8822-6913e37ef373,Pengguna Google,5,seruuu banget,2025-04-17 11:04:06
f433acf4-903a-47b9-99a2-f3e04403d7f7,Pengguna Google,5,👍,2025-04-17 11:03:20
66369bc7-400c-4a69-900e-ceded8019028,Pengguna Google,5,gamenya seru untuk dimainkan saat kita lagi gabut,2025-04-17 11:03:14
ac2e7f33-1bba-4869-a2ec-1f7404523740,Pengguna Google,5,kata saya geme nya seru buat isi waktu luang bagus poko nya block blass,2025-04-17 11:02:37
6e2856ad-bf14-4f7d-837d-96ccab2e16cb,Pengguna Google,5,bagus,2025-04-17 11:00:49
293cf61a-0d34-41df-9155-939a0232b51d,Pengguna Google,5,"seru tapi aga susah sih, tapi bikin IQ jd tinggi",2025-04-17 11:00:33
63a95e1e-d5c4-4b3b-b6ee-254f62d901dc,Pengguna Google,5,permainan nya seru banget,2025-04-17 10:58:28
9765d1ea-5bf0-4b2e-9c0c-f48027387b6e,Pengguna Google,5,"seru banget tapi sayang nya bentuk block nya itu ""aja",2025-04-17 10:58:22
fc9f9420-2fa6-458a-9195-8b78494b2b0d,Pengguna Google,5,gamenya bagus banget cocok dimainkan saat kita lagi gabut,2025-04-17 10:57:26
12bca821-d91e-4955-bb8b-e195abc3e8ad,Pengguna Google,1,punya saya ngelag dan kurang lengkap seperti yang lainnya,2025-04-17 10:56:46
3579bf94-42e5-45b6-ab0e-df910e8ea8ad,Pengguna Google,5,sangat cocok untuk kesepian,2025-04-17 10:55:34
4609fdbe-bd34-4951-98bf-9779b3bd63e3,Pengguna Google,5,game nya ilangin bosen,2025-04-17 10:55:08
9eb0590f-b6be-4968-bd80-56dc0c7baeac,Pengguna Google,5,bagus aja,2025-04-17 10:54:03
f7c960b7-3acc-4e52-8493-3ade90ab8a0a,Pengguna Google,5,"seru tapi kenapa block blast saya baru main udah isi skor tidak kayak block blast yang kayak orang """,2025-04-17 10:52:54
c5a0c6cf-d125-4f12-9160-d139a07a0c3c,Pengguna Google,5,apik nemen,2025-04-17 10:51:10
abf3f337-a1cf-461e-89d2-1f3688959853,Pengguna Google,5,good game,2025-04-17 10:50:41
8ab312ce-a04a-46bf-9e4f-e92e56e57d20,Pengguna Google,5,Gamenya seru banget!!!. cocok dimainin pas lagi santai..,2025-04-17 10:50:26
0ec4f0e0-40c3-4f3d-8164-392c1b98e68c,Pengguna Google,4,"seru ini cocok buat org yg kesepian atau lagi gabut bisa main ini kata kata hari ""lebih baik mengejar bola dari pada mengejar di namun dia. malah mengejar orang lain yg lebih fisik nya Deri aku""",2025-04-17 10:49:48
fa7baad4-7af3-4653-9fcd-178047ea6969,Pengguna Google,5,"bahaya nih game, mau tidur aja keinget lagi nyusun block",2025-04-17 10:49:01
69d4d53c-7cd5-4702-a8e4-ffa2b75eed8f,Pengguna Google,1,iklan ny judi semua.,2025-04-17 10:48:30
dee7476b-4aea-4c96-9a00-78357013dbf0,Pengguna Google,5,baguss banggettt woow aku sampai ketegihan seruu bangget aku sehari itu suka menang mulu🥰🥰🥰🥰🥰,2025-04-17 10:45:34
9a60da15-eac7-464d-8a74-de64a57e2819,Pengguna Google,5,Keren,2025-04-17 10:45:11
6ac6982e-11e2-46e4-a121-b447ff62314d,Pengguna Google,1,game fomo,2025-04-17 10:44:40
b43b1d5d-173c-44bf-a3ea-15f679db8678,Pengguna Google,5,sang menyenangkan,2025-04-17 10:44:16
ca2877bf-ffdb-4a95-b9f2-0794d57e2c88,Pengguna Google,5,mantap ges,2025-04-17 10:43:19
d58aa128-8847-4474-926b-47b404be68f6,Pengguna Google,4,game nya bagus tapi tolong jika kalah jangan ad iklan nya,2025-04-17 10:41:52
3ae62c06-6326-4c00-8b94-2cb838c15f82,Pengguna Google,5,seruu bngttt suara nya jugaa enakkk sukaa bngtttt🤍,2025-04-17 10:40:44
f8f0c0ca-9abf-488e-b2f0-6c4d0d2ccd39,Pengguna Google,5,permainan bgs banget 😘,2025-04-17 10:40:43
fa6636eb-307c-45f5-b062-78cb8db3ecc6,Pengguna Google,5,senang,2025-04-17 10:39:51
765675cc-7cc4-4322-853b-a8db730450c7,Pengguna Google,5,sᴇʀᴜ ʙᴀɴɢᴇᴛ ᴘᴏᴋᴏᴋ ɴʏᴀ,2025-04-17 10:39:01
0fc3e243-2392-4466-acc8-8c8a75f78f6f,Pengguna Google,1,game ini tidak bisa menonton iklan di hp ku,2025-04-17 10:36:51
2ee4ca5a-6523-4acc-b3f6-72efff2e10bb,Pengguna Google,5,gem nya seru tapi kalau ngasal Lang sungguh di kurangin,2025-04-17 10:36:20
f0b1e1df-ee62-4258-baed-9ee437af7d90,Pengguna Google,5,apik rek,2025-04-17 10:36:11
091f3fd1-5f29-4795-8aef-3fb5a809a0d7,Pengguna Google,5,baguss....,2025-04-17 10:35:08
faf8cf25-a5d8-4902-afe5-4ce2f1120fb9,Pengguna Google,4,hebat,2025-04-17 10:33:11
10bfec68-0609-4a37-86aa-a88fdb591624,Pengguna Google,1,kakean iklan,2025-04-17 10:32:51
874f7aa6-3e67-4ff1-8746-1ce95c7f11d5,Pengguna Google,5,game yang sangat seru,2025-04-17 10:32:32
054ffd7f-d852-4af5-99b1-5e99262f4677,Pengguna Google,5,game ini bagus banget,2025-04-17 10:31:16
9b3e0e92-b970-4795-8c78-3d48c15a4b3a,Pengguna Google,5,game baguy,2025-04-17 10:28:05
ed7ad1bb-cea1-4d78-9367-a4b386a37d16,Pengguna Google,5,sangat bagus bisa online dan offline tidak ngelag simple🙌👏🙌👏🙌👏👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,2025-04-17 10:26:33
9010ded8-6349-4ea6-8537-8a826324ab41,Pengguna Google,5,Game nya Bagus👍👍👍👏,2025-04-17 10:26:06
e81270b8-d3a6-4557-aa47-b77aaddcb8d8,Pengguna Google,5,permainan ini sangat bagus score saya sampai besar,2025-04-17 10:26:01
a12d1ed2-bf21-41ac-9dac-fc7f82d92ba1,Pengguna Google,5,seru,2025-04-17 10:25:31
3d5dada8-ed24-4b04-a297-c902a6ad151e,Pengguna Google,3,saya gak ada iklannya,2025-04-17 10:25:31
91dd7bdc-4d5e-477f-a56f-12be4051e18b,Pengguna Google,5,game bagus pas lagi sad dan ada suara khas unvalible🗿 makasih developer nya bikin game sebagus ini🙏🙏🙏🙏,2025-04-17 10:25:27
e12d1ac6-6670-4906-bece-3a48c98d57b5,Pengguna Google,5,sangat baik,2025-04-17 10:24:29
afd7af0d-7e14-49e1-b952-1c0b4c0cf46a,Pengguna Google,2,game nya susah,2025-04-17 10:21:52
6440cbe2-92b6-422e-aa74-201cff5c4fe8,Pengguna Google,5,good,2025-04-17 10:21:50
911203ad-a48e-4eda-8b87-be87141fc9fc,Pengguna Google,5,gem nya menyenangkan sangat Bagus juga. Poko nya mantap lah ini gem,2025-04-17 10:20:51
